1.45179015559026e-001	1.32378969286830e-001
6.06744172595292e-001	1.32587194169703e-001
1.22129677829834e+000	1.26097518653479e-001
1.64381976979582e+000	1.21776852333854e-001
2.10480652437966e+000	1.17473538087802e-001
2.60396784082364e+000	1.10931806350859e-001
3.14101451790156e+000	9.98958875585633e-002
3.67835039620568e+000	9.11157383307306e-002
4.13962635201573e+000	8.90681936491411e-002
4.67696223031986e+000	8.02880444213084e-002
5.17583434553763e+000	7.14905431199028e-002
5.55902597027011e+000	6.03852160333160e-002
6.11385852276014e+000	3.80791254554919e-002
6.64700098328417e+000	-3.40968245705361e-003
7.12490600960148e+000	-2.57504771820233e-002
7.62334432297993e+000	-3.79316328301232e-002
8.12236103881081e+000	-4.56012493492972e-002
8.60142287003297e+000	-5.89189658164151e-002
9.08106310370756e+000	-6.77251431546070e-002
9.61854358262479e+000	-7.53774076002082e-002

1.28694545664874e-001	1.53800104112441e-001
6.47521545491353e-001	1.50650702758980e-001
1.10836369946209e+000	1.45219503730696e-001
1.60738041529296e+000	1.37549887211522e-001
2.14471629359708e+000	1.28769737983689e-001
2.62450112788478e+000	1.21091445427729e-001
3.08490948001620e+000	1.12276592052750e-001
3.67979640233675e+000	1.02394586153045e-001
4.15987043785066e+000	9.69720631615478e-002
4.63979987275146e+000	9.04216553878189e-002
5.15775926889930e+000	8.05049453409682e-002
5.63754410318700e+000	7.28266527850078e-002
6.11573833073052e+000	5.27416276245012e-002
6.64873619064145e+000	1.01249349297241e-002
7.04971369078605e+000	-1.22505639423911e-002
7.62421192665857e+000	-3.11643241367343e-002
8.12322864248944e+000	-3.88339406559084e-002
8.64089883741107e+000	-5.10064202672219e-002
9.15900283417202e+000	-5.97952455318411e-002
9.61955578691654e+000	-6.74822141245879e-002

1.31008155474579e-001	1.71846260628145e-001
6.88009717161201e-001	1.66458441783793e-001
1.18688183237897e+000	1.57660940482388e-001
1.66681126727977e+000	1.51110532708659e-001
2.06923477355544e+000	1.40013881658858e-001
2.64488981433281e+000	1.30123199722367e-001
3.18251489386315e+000	1.23598820058997e-001
3.66186592631153e+000	1.12536873156342e-001
4.16117184336862e+000	1.07123026201631e-001
4.64124587888253e+000	1.01700503210134e-001
5.13997339348719e+000	9.17751171264967e-002
5.67730927179131e+000	8.29949678986639e-002
6.17473538087801e+000	6.29186187749436e-002
6.74605240326219e+000	1.91913933715079e-002
7.20515934987564e+000	2.25576956446302e-004
7.64532361617213e+000	-1.64931459309387e-002
8.18222569263694e+000	-2.86569495054659e-002
8.70047429001099e+000	-3.63178899878535e-002
9.21814448493262e+000	-4.84903695991671e-002
9.64023367459078e+000	-5.61946902654867e-002

7.64937243333912e-002	1.96633697726878e-001
6.33784487246226e-001	1.93501648446989e-001
1.09361443692521e+000	1.80175255943085e-001
1.64989299554630e+000	1.69148013187576e-001
2.14833130892475e+000	1.56966857539476e-001
2.66629070507259e+000	1.47050147492625e-001
3.14564173752097e+000	1.35988200589971e-001
3.66403493550813e+000	1.29455144889814e-001
4.10550060732258e+000	1.22887385042513e-001
4.62331540285731e+000	1.11842790213431e-001
5.14127479900515e+000	1.01926080166580e-001
5.64000231360981e+000	9.20006940829430e-002
6.19584707039158e+000	7.75897969807392e-002
6.76701949216265e+000	3.27346867950720e-002
7.20660535600671e+000	1.15044247787611e-002
7.64676962230320e+000	-5.21429810862396e-003
8.18367169876800e+000	-1.73781016831511e-002
8.70148649430274e+000	-2.84226965122332e-002
9.14251836427786e+000	-3.83741107062294e-002
9.66047776042570e+000	-4.82908207530800e-002

6.21782636358378e-002	2.34973104285962e-001
5.59170570883221e-001	2.11513100815548e-001
1.07727456764417e+000	2.02724275550928e-001
1.59480016195269e+000	1.89423911157383e-001
2.17016600150385e+000	1.77277459656429e-001
2.64893863149980e+000	1.61703973624848e-001
3.20521719012089e+000	1.50676730869339e-001
3.66548094163919e+000	1.40733992712129e-001
4.16493145930939e+000	1.36448030539650e-001
4.58644224651512e+000	1.24232170744404e-001
5.20056105037885e+000	1.14358840881485e-001
5.67991208282723e+000	1.03296893978830e-001
6.21609115622650e+000	8.54936664931459e-002
6.78740817861068e+000	4.17664410897102e-002
7.24608132338481e+000	1.94169703279542e-002
7.68610098906819e+000	1.57036265833767e-003
8.12669905720400e+000	-1.17647058823529e-002
8.68312221643820e+000	-2.16640638556307e-002
9.12400948580022e+000	-3.27433628318584e-002
9.66163456533056e+000	-3.92677424952282e-002
