1.76766204540420e+001	8.41749938784791e-001
7.48691160523769e+001	7.22176229842706e-001
1.01022585497242e+002	6.20605622471229e-001
1.34778400942131e+002	5.01101873768408e-001
1.69163858540396e+002	4.35327588820354e-001
2.27195877009899e+002	3.87393164884624e-001
2.49897974651073e+002	3.24638830264800e-001
2.96176672924221e+002	2.73754416240104e-001
3.46291524317013e+002	2.16888401758334e-001
3.88699089350886e+002	1.69000617982113e-001
4.23224467427679e+002	1.15166213868451e-001
4.57889765983000e+002	7.32716905891818e-002
4.85127619136457e+002	6.42351596842461e-002
5.27919965486282e+002	4.91820482026049e-002
5.70747291955738e+002	3.71139069295617e-002
6.41022352296445e+002	3.39190560031715e-002
7.15203525996059e+002	3.07125450369040e-002
7.89384699695673e+002	2.75060340706365e-002
8.44035306600749e+002	2.43578233037557e-002
8.87002553548733e+002	2.42295628651050e-002
9.22192553898534e+002	2.71095927148071e-002
9.65159800846519e+002	2.69813322761564e-002
1.00422093443560e+003	2.68647318773830e-002

1.38054872147663e+001	8.44746569033266e-001
1.01722187889883e+002	6.80305026643191e-001
1.17031820248825e+002	6.53393654606299e-001
1.39908818488159e+002	6.05564171029465e-001
1.55078530368574e+002	5.66712918158180e-001
1.81791681727551e+002	5.12901834124273e-001
2.08749693923953e+002	4.79985541550552e-001
2.51227219197090e+002	4.38067698191528e-001
2.78220211513123e+002	4.08136375826405e-001
2.97470937350606e+002	3.84198313958234e-001
3.24393969427375e+002	3.48297051175915e-001
3.82146146939823e+002	2.76482865571400e-001
4.48270233084197e+002	2.52404883224701e-001
4.82900551519886e+002	2.07525389736833e-001
5.29389130510826e+002	1.74550796963726e-001
5.71936616023227e+002	1.38602894021898e-001
6.18425195014167e+002	1.05628301248790e-001
6.57206487646188e+002	8.16319391812320e-002
6.92081666919301e+002	5.76472371535511e-002
7.30897939670954e+002	3.66358452945909e-002
7.89419679815305e+002	3.04910042792346e-002
8.36363000361461e+002	3.63210242179028e-002
8.75389153830906e+002	3.32194536105314e-002
9.33945874094889e+002	3.00595828037732e-002
9.88701421358861e+002	3.58662826626867e-002

1.77465806933060e+001	8.47719879201987e-001
9.43647027272833e+001	7.19132959434721e-001
1.36912188239684e+002	6.83185056492893e-001
1.52046920000466e+002	6.41348833413010e-001
1.94314564555811e+002	5.81521168802397e-001
2.32676095752247e+002	5.21705164231662e-001
2.75013700546856e+002	4.67847440038245e-001
3.71722071289484e+002	3.86961743409162e-001
4.41437449716078e+002	3.36007369145202e-001
4.60513274955400e+002	2.97144456234040e-001
5.22521367023075e+002	2.55168312675629e-001
5.80518405372946e+002	2.04248918531301e-001
6.30878117603162e+002	1.68277695509719e-001
6.65578396278115e+002	1.29368142439047e-001
7.15903128388699e+002	9.04119492088663e-002
7.70343854575983e+002	6.93539171903968e-002
8.67646887352355e+002	3.92127141074822e-002
9.73041987803598e+002	3.29279526135979e-002
1.01210312139268e+003	3.28113522148246e-002

1.38054872147663e+001	8.44746569033266e-001
1.14419971316302e+002	7.63849212364306e-001
1.49085269871623e+002	7.21954689085037e-001
1.87516761307324e+002	6.68108624931497e-001
2.10743560742978e+002	6.50128843440645e-001
2.68600678614321e+002	5.87269568461924e-001
3.10973263528561e+002	5.36396814477106e-001
3.72946375476604e+002	4.91435700710096e-001
4.15423900749741e+002	4.49517857351072e-001
4.73735760176300e+002	4.25463195084127e-001
5.20294299406504e+002	3.98458542728216e-001
5.35429031167287e+002	3.56622319648333e-001
5.54574816645873e+002	3.23729347154367e-001
5.93181208679734e+002	2.84808134043818e-001
6.36078495388454e+002	2.78709933187971e-001
6.63141447943752e+002	2.54748551240045e-001
7.05688933456152e+002	2.18800648298217e-001
7.44400265848909e+002	1.88834345813463e-001
7.90923824959481e+002	1.58844723248954e-001
8.37482364189686e+002	1.31840070893042e-001
8.64545316744983e+002	1.07878688945116e-001
9.07162762496648e+002	7.79007264204844e-002
9.38166808530485e+002	5.69126546412789e-002
9.57592434966128e+002	4.78994438160978e-002
9.84830288119585e+002	3.88629129111622e-002
1.01607919499085e+003	3.87696325921435e-002
