2.03753413245707e+001	8.74554542509372e-001
6.40995973527098e+001	7.34125514879437e-001
5.67408710140232e+001	6.83401212570000e-001
8.44055167306891e+001	6.14661915120100e-001
1.00627111584209e+002	5.22076179016060e-001
1.24392557967325e+002	4.56333595594020e-001
1.48158004350442e+002	3.90591012171981e-001
1.64125052066460e+002	3.30841856805665e-001
2.15046049891239e+002	2.62033137409173e-001
2.34611468505577e+002	2.38094136159578e-001
2.69657981209793e+002	2.17093997315685e-001
3.20162447355024e+002	2.02017864580923e-001
4.05482019715833e+002	1.95793030036562e-001
4.94677650761327e+002	1.89556625167770e-001
6.14835469986578e+002	1.89197945110381e-001
6.45913361410654e+002	1.80149951404637e-001
6.65339936131809e+002	1.74121812375619e-001
7.73869579303004e+002	1.73797843291526e-001
8.16506224834544e+002	1.73670569722775e-001
8.63018929050771e+002	1.73531725829592e-001
8.78430601194057e+002	1.85426019345582e-001
9.17168047392049e+002	1.88295459804693e-001
9.63680751608275e+002	1.88156615911510e-001
9.75355208960059e+002	1.82151617531356e-001

1.86687184708659e+001	8.44708890637293e-001
3.85928171425927e+001	7.74500161984542e-001
8.75063636784376e+001	7.14652658860554e-001
1.17039616790855e+002	6.54863007358726e-001
1.36975285787013e+002	5.83161706854260e-001
1.70616004072754e+002	4.93509047993706e-001
1.96354190771509e+002	4.23282963854306e-001
2.49178506965335e+002	3.58946174850743e-001
3.42666728375064e+002	2.98965612995788e-001
3.91429860693294e+002	2.58521543944092e-001
4.30398713379923e+002	2.31539547368908e-001
4.98634701717036e+002	1.79097051881335e-001
5.18153839033647e+002	1.61128338038599e-001
5.76526125792567e+002	1.31103346137826e-001
6.44530707641042e+002	1.08512287684547e-001
6.83349146110057e+002	1.00933725181654e-001
7.51180173092054e+002	1.00731244504096e-001
7.89940759938909e+002	1.00615541259777e-001
8.38426204470773e+002	9.59931966492340e-002
8.90776137362892e+002	9.28518535659740e-002
9.39203730272597e+002	9.56923682140047e-002
9.77964317119452e+002	9.55766649696858e-002

2.21976674225945e+001	8.89474475864303e-001
4.22721803119359e+001	7.99862313139260e-001
7.75616698292220e+001	7.47518165409358e-001
1.16808210302217e+002	6.84714444393021e-001
1.65756467811357e+002	6.20389225713889e-001
2.24614708196418e+002	5.27676216041098e-001
2.77462165039108e+002	4.60354283334105e-001
3.26410422548248e+002	3.96029064654973e-001
3.75208265839774e+002	3.51107280048133e-001
4.20361456935252e+002	2.76345628731430e-001
4.78965150182811e+002	2.16469199796362e-001
5.37453140186051e+002	1.71518489378442e-001
5.60906187809506e+002	1.46075345952701e-001
6.09646179478873e+002	1.08616420604434e-001
6.38867033831629e+002	8.91262090989031e-002
6.87572314527699e+002	5.61449993057805e-002
7.32320544268061e+002	3.36233627990929e-002
7.75072893043921e+002	1.85703707131948e-002
8.19647567917805e+002	1.84373119822280e-002
8.58466006386819e+002	1.08587494793354e-002
9.01102651918360e+002	1.07314759105845e-002
9.45619475170084e+002	1.80612764381913e-002
9.78600684963206e+002	1.34852131253760e-002

1.85761558754107e+001	8.56649465451011e-001
1.55429953255889e+002	7.02509603369278e-001
1.94711204702180e+002	6.35228166797797e-001
2.28143657148146e+002	5.72441801268108e-001
2.73181144999306e+002	5.12605868468552e-001
3.31819549220160e+002	4.48251723978340e-001
3.74710741889203e+002	4.15287869671866e-001
4.48760818253344e+002	3.62828018697644e-001
5.36469662609340e+002	2.98387096774194e-001
5.69705419539964e+002	2.60974452723654e-001
6.18410700236035e+002	2.27993242930532e-001
6.76875549590411e+002	1.86027676216041e-001
7.11956773267922e+002	1.60549821817004e-001
7.35421391215810e+002	1.33614106539547e-001
7.89975470912204e+002	9.61378257046328e-002
8.28990604896561e+002	6.31855417225899e-002
8.67901605961031e+002	4.36664044059795e-002
9.06720044430046e+002	3.60878419030870e-002
9.35755773591892e+002	4.04787800249919e-002
9.64860924700329e+002	3.59142870366085e-002
9.84299069745916e+002	2.83935761558754e-002
