1.86499079121430e+000	2.56124252679884e+001
2.97635144163132e+000	1.79275576093497e+001
4.28133239871939e+000	1.29621205555836e+001
6.15848211066026e+000	9.07290740990469e+000
8.85866790410082e+000	6.14797926868850e+000
1.30780006130060e+001	3.90435497434071e+000
1.83298071083244e+001	2.17785102656955e+000
2.50320397971732e+001	1.25484923225233e+000
3.60073348498562e+001	6.55996328108289e-001
4.43217134247609e+001	3.77976490882236e-001
5.59912677349345e+001	2.47951190130003e-001
7.07333227964444e+001	1.47575439235990e-001
8.70662068058512e+001	9.68089462577777e-002
1.18901674244199e+002	6.14797926868850e-002
1.80152004080202e+002	4.16599083188712e-002
2.33572146909012e+002	4.16599083188712e-002
2.80135676119887e+002	5.40000753963769e-002
3.02832866557494e+002	7.23027689439609e-002
3.27369031812221e+002	9.37197207554128e-002
3.53893169549099e+002	1.25484923225233e-001
3.63203793547586e+002	1.57464659568426e-001

1.96441428090663e+000	2.64566718862831e+001
2.48162892283683e+000	2.10835462988617e+001
3.30215148496818e+000	1.62655070275363e+001
4.50957213567615e+000	1.21480631886729e+001
5.84678727693759e+000	9.68089462577777e+000
7.98464549773909e+000	6.99955487298443e+000
1.06246783089404e+001	5.22769039696379e+000
1.41376081380736e+001	3.54238511775940e+000
1.78599278147094e+001	2.32379162999562e+000
2.14203749035838e+001	1.57464659568426e+000
2.70601890932132e+001	1.13851308976154e+000
3.41849214617593e+001	1.10218252520501e+000
4.66845237070379e+001	1.25484923225233e+000
5.89761871547672e+001	1.38307289555544e+000
7.45041477372891e+001	1.52439877656590e+000
9.17077450674293e+001	1.68016569297483e+000

1.86499079121430e+000	2.73287468865075e+001
2.68269579527973e+000	2.40038934398475e+001
3.66361454402072e+000	2.17785102656955e+001
5.13483290743755e+000	2.10835462988617e+001
6.83260738715740e+000	2.24963819022519e+001
9.33092743546167e+000	2.40038934398475e+001
1.34220715271601e+001	2.91600814281439e+001
1.88120485208044e+001	3.11141360570686e+001
2.31558994007333e+001	3.42934570489521e+001
3.08121358871400e+001	3.77976490882236e+001
4.20784903629740e+001	4.03305182554555e+001
5.74643496871597e+001	4.30331182491558e+001
7.45041477372891e+001	4.59168229507027e+001

9.33092743546167e+000	4.03305182554555e+001
1.09042044296775e+001	2.56124252679884e+001
1.20978102068890e+001	1.73554796113675e+001
1.41376081380736e+001	1.10218252520501e+001
1.65213340635737e+001	7.23027689439609e+000
1.93069772888325e+001	4.59168229507027e+000
2.14203749035838e+001	2.82295675584960e+000
2.63665089873036e+001	1.79275576093497e+000
3.24547445741133e+001	1.00000000000000e+000
3.99488019395417e+001	5.40000753963769e-001
4.91732964577902e+001	3.11141360570686e-001
6.05277997619335e+001	1.79275576093497e-001
7.84759970351461e+001	1.17604119636832e-001
9.65967258009383e+001	7.96908484539692e-002
1.71034100033784e+002	4.16599083188712e-002
2.33572146909012e+002	4.16599083188712e-002
2.80135676119887e+002	5.40000753963769e-002
3.02832866557494e+002	7.23027689439609e-002
3.35981828628378e+002	9.68089462577777e-002
3.63203793547586e+002	1.25484923225233e-001
3.72759372031494e+002	1.62655070275362e-001
